time,sn,VOCs_1,VOCs_2
2021-01-13 17:13:22,B616-106F,333.8,660.7
2021-01-13 17:13:22,C216-1002,1073.2,1107.9
2021-01-13 17:13:22,BD00-02B2,24.7,6553.5
2021-01-13 17:13:22,B616-1029,2258.8,1847.2
2021-01-13 17:13:22,B616-100E,6553.5,6553.5
2021-01-13 17:13:22,B616-106D,1054.8,1032.7
2021-01-13 17:13:22,B616-1015,1683.3,1273.9
2021-01-13 17:13:22,BD00-02B1,22.7,6553.5
2021-01-13 17:13:22,BD00-01F2,1426.1,2176.0
2021-01-13 17:13:22,BD00-02A8,19.0,8.8
2021-01-13 17:13:22,B616-1051,1252.5,1903.0
2021-01-13 17:13:22,C216-1005,1316.9,1272.0
2021-01-13 17:13:22,B616-1031,991.3,1068.4
2021-01-13 17:13:23,F000-F40B,20.0,19.5
2021-01-13 17:13:23,BD00-02AE,42.8,6553.5
2021-01-13 17:13:23,B616-103C,1555.4,431.7
2021-01-13 17:13:23,B616-102D,1642.5,1502.8
2021-01-13 17:13:23,B616-101C,1917.8,1842.5
2021-01-13 17:13:23,B616-104C,1652.4,1783.0
2021-01-13 17:13:23,C216-100A,784.3,760.2
2021-01-13 17:13:23,C216-1009,1077.7,887.6
2021-01-13 17:13:23,B616-103F,1515.7,1611.9
2021-01-13 17:13:23,BD00-02A3,461.9,6553.5
2021-01-13 17:13:23,BD00-02A9,28.3,6553.5
2021-01-13 17:13:23,BD00-02B9,6553.5,6553.5
2021-01-13 17:13:23,B616-102A,1579.6,1224.5
2021-01-13 17:13:23,F000-F405,1425.2,1350.5
2021-01-13 17:13:23,BD00-02AB,26.3,8.9
2021-01-13 17:13:23,B616-102E,968.5,1171.1
2021-01-13 17:13:23,B616-1034,2131.3,1999.2
2021-01-13 17:13:23,B616-1041,1877.0,892.5
2021-01-13 17:13:23,BD00-02BA,21.7,422.0
2021-01-13 17:13:23,B616-1039,631.8,1108.0
2021-01-13 17:13:23,BD00-02AC,29.3,8.9
2021-01-13 17:13:23,C216-1001,1575.8,1335.6
2021-01-13 17:13:23,BD00-02AA,26.9,6553.5
2021-01-13 17:13:23,B616-101E,1252.0,1026.3
2021-01-13 17:13:24,F000-F308,959.3,6553.5
2021-01-13 17:13:24,B616-1040,45.5,28.6
2021-01-13 17:13:24,BD00-02AD,23.2,314.4
2021-01-13 17:13:24,BD00-02A2,15.1,8.9
2021-01-13 17:13:24,BD00-02B0,28.6,6553.5
2021-01-13 17:13:24,B616-1055,1133.3,1229.7
2021-01-13 17:13:24,B616-1020,11.0,1868.7
2021-01-13 17:13:24,B616-1025,1155.1,1351.7
2021-01-13 17:13:24,BD00-02A5,6553.5,6553.5
2021-01-13 17:13:24,B616-1030,6553.5,6553.5
2021-01-13 17:13:24,BD00-02B6,22.0,6553.5
2021-01-13 17:13:24,B616-102B,1666.5,1698.5
2021-01-13 17:13:24,BD00-02B5,21.3,6553.5
2021-01-13 17:13:24,B616-106B,847.7,1275.1
2021-01-13 17:13:24,B616-1022,1884.9,1158.7
2021-01-13 17:13:24,B616-1012,1270.0,1532.6
2021-01-13 17:13:24,B616-104F,967.6,1029.9
2021-01-13 17:13:24,BD00-02A6,21.3,6553.5
2021-01-13 17:13:24,B616-1024,1468.1,2339.6
2021-01-13 17:13:24,B616-1014,1882.9,1818.0
2021-01-13 17:13:24,B616-101F,2041.0,2343.6
2021-01-13 17:13:24,F000-F173,1.6,6553.5
2021-01-13 17:13:24,B616-1048,1730.8,1407.0
2021-01-13 17:13:24,BD00-02A7,25.2,6553.5
2021-01-13 17:13:24,B616-104A,1364.6,8.1
2021-01-13 17:13:24,B616-1045,2068.6,1655.5
2021-01-13 17:13:24,B616-1045,2067.6,1649.2
2021-01-13 17:13:24,B616-1054,6.1,1127.9
2021-01-13 17:13:24,B616-106C,804.3,887.7
2021-01-13 17:13:24,B616-1036,2032.2,2276.0
2021-01-13 17:13:25,BD00-02A1,591.7,6553.5
2021-01-13 17:13:25,BD00-02B7,22.4,6553.5
2021-01-13 17:13:25,B616-1035,1403.0,1853.2
2021-01-13 17:13:25,BD00-0162,6553.5,6553.5
2021-01-13 17:13:25,BD00-02B4,21.5,6553.5
2021-01-13 17:13:25,BD00-02B3,266.7,8.4
2021-01-13 17:13:25,BD00-02B3,267.3,8.2
2021-01-13 17:13:25,F000-F406,1199.9,1312.8
2021-01-13 17:13:25,B616-106F,348.9,669.7
2021-01-13 17:13:25,C216-100B,911.1,980.4
2021-01-13 17:13:25,B616-1029,2271.5,1860.3
2021-01-13 17:13:25,BD00-02B2,23.8,6553.5
2021-01-13 17:13:25,F000-F367,1131.6,115.2
2021-01-13 17:13:25,B616-1028,2203.9,8.1
2021-01-13 17:13:25,B616-100E,6553.5,6553.5
2021-01-13 17:13:25,BD00-02B1,22.1,6553.5
2021-01-13 17:13:25,B616-106D,1053.7,1031.7
2021-01-13 17:13:25,B616-1042,1791.3,1873.7
2021-01-13 17:13:25,B616-1015,1693.7,1285.2
2021-01-13 17:13:25,C216-1003,949.5,988.6
2021-01-13 17:13:25,B616-1051,1253.1,1901.0
2021-01-13 17:13:25,BD00-02AE,42.3,6553.5
2021-01-13 17:13:25,B616-1031,990.3,1067.6
2021-01-13 17:13:26,F000-F40B,20.0,19.5
2021-01-13 17:13:26,B616-1028,2211.1,8.1
2021-01-13 17:13:26,B616-102D,1642.6,1503.0
2021-01-13 17:13:26,B616-101C,1879.3,1805.9
2021-01-13 17:13:26,B616-104C,1650.0,1781.0
2021-01-13 17:13:26,B616-103C,1564.0,433.1
2021-01-13 17:13:26,B616-1034,2368.8,2177.0
2021-01-13 17:13:26,BD00-02A3,460.3,6553.5
2021-01-13 17:13:26,BD00-02AF,22.3,6553.5
2021-01-13 17:13:26,B616-103F,1502.1,1600.0
2021-01-13 17:13:26,F000-F405,1437.3,1360.2
2021-01-13 17:13:26,BD00-02AB,25.2,8.4
2021-01-13 17:13:26,B616-102E,969.1,1175.0
2021-01-13 17:13:26,B616-102A,1576.8,1223.3
2021-01-13 17:13:26,B616-1041,1872.2,888.5
2021-01-13 17:13:26,B616-1024,1467.1,2339.6
2021-01-13 17:13:26,BD00-02A9,27.4,6553.5
2021-01-13 17:13:26,B616-1039,635.5,1115.1
2021-01-13 17:13:26,BD00-02BA,22.8,422.0
2021-01-13 17:13:26,B616-1045,2070.4,1647.4
2021-01-13 17:13:26,BD00-01F2,1434.0,2182.3
2021-01-13 17:13:26,BD00-02AA,26.2,6553.5
2021-01-13 17:13:27,F000-F308,960.7,6553.5
2021-01-13 17:13:27,C216-1004,926.2,845.5
2021-01-13 17:13:27,B616-1040,45.7,28.6
2021-01-13 17:13:27,B616-1055,1119.8,1219.2
2021-01-13 17:13:27,BD00-02B0,28.5,6553.5
2021-01-13 17:13:27,B616-1025,1078.6,1272.3
2021-01-13 17:13:27,BD00-02AD,22.4,314.4
2021-01-13 17:13:27,B616-1020,11.0,1884.2
2021-01-13 17:13:27,BD00-02A5,6553.5,6553.5
2021-01-13 17:13:27,BD00-02B9,6553.5,6553.5
2021-01-13 17:13:27,C216-100C,947.9,1226.1
2021-01-13 17:13:27,BD00-02B6,20.6,6553.5
2021-01-13 17:13:27,B616-102B,1647.7,1677.2
2021-01-13 17:13:27,B616-101E,1250.1,1024.9
2021-01-13 17:13:27,BD00-02F9,6553.5,6553.5
2021-01-13 17:13:27,B616-1030,6553.5,6553.5
2021-01-13 17:13:27,B616-1022,1887.8,1161.2
2021-01-13 17:13:27,BD00-02AF,22.4,6553.5
2021-01-13 17:13:27,B616-106B,860.7,1288.8
2021-01-13 17:13:27,B616-1012,1272.7,1532.8
2021-01-13 17:13:27,BD00-02B8,25.4,6553.5
2021-01-13 17:13:27,B616-104F,970.9,1031.8
2021-01-13 17:13:27,C216-1006,1671.6,1033.9
2021-01-13 17:13:27,B616-101F,2040.4,2344.6
2021-01-13 17:13:27,C216-0015,111.1,6553.5
2021-01-13 17:13:27,B616-104A,1370.4,8.1
2021-01-13 17:13:27,B616-1048,1729.2,1405.2
2021-01-13 17:13:27,BD00-02A2,15.1,8.7
2021-01-13 17:13:27,BD00-02A7,24.6,6553.5
2021-01-13 17:13:27,BD00-02B5,20.9,6553.5
2021-01-13 17:13:27,BD00-02A6,20.8,6553.5
2021-01-13 17:13:27,B616-1054,6.1,1126.6
2021-01-13 17:13:27,B616-1014,1874.5,1810.0
2021-01-13 17:13:27,B616-1042,1772.2,1845.5
2021-01-13 17:13:27,B616-1043,718.7,1055.9
2021-01-13 17:13:27,F000-F40A,286.3,26.7
2021-01-13 17:13:27,B616-106C,809.7,889.9
2021-01-13 17:13:28,B616-1036,2018.5,2255.9
2021-01-13 17:13:28,B616-1035,1407.2,1858.0
2021-01-13 17:13:28,BD00-0162,6553.5,6553.5
2021-01-13 17:13:28,BD00-02B4,21.2,6553.5
2021-01-13 17:13:28,C216-1002,1072.7,1107.1
2021-01-13 17:13:28,B616-106F,341.5,661.5
2021-01-13 17:13:28,B616-1029,2272.5,1860.7
2021-01-13 17:13:28,B616-100E,6553.5,6553.5
2021-01-13 17:13:28,BD00-02B2,22.6,6553.5
2021-01-13 17:13:28,BD00-02A1,590.8,6553.5
2021-01-13 17:13:28,B616-106D,1053.6,1031.3
2021-01-13 17:13:28,BD00-02B1,21.2,6553.5
2021-01-13 17:13:28,BD00-02B7,22.0,6553.5
2021-01-13 17:13:28,B616-1015,1687.4,1276.2
2021-01-13 17:13:28,F000-F367,1148.6,11.0
2021-01-13 17:13:28,BD00-02AE,41.6,6553.5
2021-01-13 17:13:28,C216-1005,1302.3,1260.2
2021-01-13 17:13:28,B616-1051,1252.8,1899.5
2021-01-13 17:13:28,B616-1031,990.3,1067.6
2021-01-13 17:13:29,F000-F40B,20.0,19.4
2021-01-13 17:13:29,B616-1028,2225.6,8.1
2021-01-13 17:13:29,B616-102D,1647.3,1507.9
2021-01-13 17:13:29,B616-101C,1872.6,1798.1
2021-01-13 17:13:29,B616-104C,1648.2,1782.2
2021-01-13 17:13:29,B616-1010,2124.3,1898.9
2021-01-13 17:13:29,C216-1009,1078.4,887.7
2021-01-13 17:13:29,B616-103F,1501.3,1606.4
2021-01-13 17:13:29,C216-100A,782.5,758.4
2021-01-13 17:13:29,B616-1034,2322.3,2116.8
2021-01-13 17:13:29,BD00-02A3,460.5,6553.5
2021-01-13 17:13:29,F000-F173,1.6,6553.5
2021-01-13 17:13:29,BD00-02A9,26.5,6553.5
2021-01-13 17:13:29,BD00-02B9,6553.5,6553.5
2021-01-13 17:13:29,B616-102A,1570.0,1218.8
2021-01-13 17:13:29,F000-F405,1445.4,1365.1
2021-01-13 17:13:29,BD00-02AB,24.4,8.1
2021-01-13 17:13:29,B616-102E,969.3,1175.0
2021-01-13 17:13:29,B616-1024,1466.6,2337.7
2021-01-13 17:13:29,B616-1041,1874.3,891.1
2021-01-13 17:13:29,B616-1039,650.7,1143.7
2021-01-13 17:13:29,BD00-02B3,265.7,8.4
2021-01-13 17:13:29,BD00-02BA,24.1,422.0
2021-01-13 17:13:29,BD00-02AA,24.7,6553.5
2021-01-13 17:13:29,C216-1001,1570.7,1334.8
2021-01-13 17:13:29,B616-101E,1246.4,1021.8
2021-01-13 17:13:29,BD00-01F2,1438.3,2183.5
2021-01-13 17:13:29,F000-F40A,285.3,26.6
2021-01-13 17:13:30,F000-F308,961.0,6553.5
2021-01-13 17:13:30,B616-1040,45.6,28.6
2021-01-13 17:13:30,BD00-02AF,22.3,6553.5
2021-01-13 17:13:30,B616-1055,1114.4,1213.1
2021-01-13 17:13:30,B616-1025,1039.5,1230.0
2021-01-13 17:13:30,B616-1020,11.0,1950.4
2021-01-13 17:13:30,BD00-02AD,22.0,314.4
2021-01-13 17:13:30,B616-1010,2130.0,1902.9
2021-01-13 17:13:30,BD00-02B6,20.3,6553.5
2021-01-13 17:13:30,B616-102B,1634.5,1668.9
2021-01-13 17:13:30,BD00-02F9,6553.5,6553.5
2021-01-13 17:13:30,B616-106B,874.2,1300.6
2021-01-13 17:13:30,B616-1022,1888.3,1162.1
2021-01-13 17:13:30,BD00-02B5,20.8,6553.5
2021-01-13 17:13:30,BD00-02A8,19.1,8.9
2021-01-13 17:13:30,B616-1012,1269.5,1530.5
2021-01-13 17:13:30,BD00-02A5,6553.5,6553.5
2021-01-13 17:13:30,B616-1030,6553.5,6553.5
2021-01-13 17:13:30,B616-104F,972.3,1033.2
2021-01-13 17:13:30,B616-101F,2039.9,2344.6
2021-01-13 17:13:30,BD00-02A2,15.1,8.7
2021-01-13 17:13:30,B616-104A,1372.7,8.1
2021-01-13 17:13:30,BD00-02A6,18.9,6553.5
2021-01-13 17:13:30,BD00-02A7,22.8,6553.5
2021-01-13 17:13:30,B616-1014,1889.1,1823.5
2021-01-13 17:13:30,B616-1048,1730.0,1404.6
2021-01-13 17:13:30,BD00-02B0,27.9,6553.5
2021-01-13 17:13:30,B616-1054,6.1,1127.5
2021-01-13 17:13:30,BD00-02AC,29.4,9.0
2021-01-13 17:13:30,F000-F173,1.6,6553.5
2021-01-13 17:13:30,B616-1042,1752.0,1835.6
2021-01-13 17:13:30,B616-1043,716.5,1054.7
2021-01-13 17:13:30,B616-106C,823.1,901.3
2021-01-13 17:13:30,C216-1004,924.3,845.4
2021-01-13 17:13:30,B616-1036,2018.7,2256.4
2021-01-13 17:13:30,BD00-02A1,584.2,6553.5
2021-01-13 17:13:31,BD00-02B7,22.2,6553.5
2021-01-13 17:13:31,B616-1035,1407.8,1858.3
2021-01-13 17:13:31,BD00-0162,6553.5,6553.5
2021-01-13 17:13:31,F000-F367,1160.0,11.0
2021-01-13 17:13:31,F000-F406,1224.8,1333.8
2021-01-13 17:13:31,B616-106F,327.4,649.3
2021-01-13 17:13:31,C216-100B,910.5,980.5
2021-01-13 17:13:31,BD00-02B2,22.0,6553.5
2021-01-13 17:13:31,B616-1029,2265.1,1852.6
2021-01-13 17:13:31,BD00-02B4,21.1,6553.5
2021-01-13 17:13:31,B616-100E,6553.5,6553.5
2021-01-13 17:13:31,BD00-02B8,27.8,6553.5
2021-01-13 17:13:31,BD00-02B1,20.9,6553.5
2021-01-13 17:13:31,B616-106D,1052.8,1031.4
2021-01-13 17:13:31,BD00-02A8,19.1,8.9
2021-01-13 17:13:31,B616-1051,1250.0,1892.3
2021-01-13 17:13:31,B616-1015,1683.2,1271.1
2021-01-13 17:13:31,BD00-02AE,41.3,6553.5
2021-01-13 17:13:31,BD00-02B3,254.8,8.5
2021-01-13 17:13:31,BD00-02A3,455.7,6553.5
2021-01-13 17:13:31,B616-1031,988.8,1066.9
2021-01-13 17:13:32,F000-F40B,20.0,19.4
2021-01-13 17:13:32,B616-1028,2231.9,8.1
2021-01-13 17:13:32,B616-102D,1658.4,1520.7
2021-01-13 17:13:32,B616-1034,2103.8,1966.1
2021-01-13 17:13:32,B616-103C,1628.2,437.7
2021-01-13 17:13:32,B616-103F,1511.3,1617.5
2021-01-13 17:13:32,B616-101C,1888.6,1812.8
2021-01-13 17:13:32,F000-F405,1452.7,1370.6
2021-01-13 17:13:32,BD00-02AB,23.9,8.7
2021-01-13 17:13:32,B616-102E,969.7,1173.0
2021-01-13 17:13:32,BD00-02A9,25.7,6553.5
2021-01-13 17:13:32,BD00-02B9,6553.5,6553.5
2021-01-13 17:13:32,B616-102A,1565.3,1213.7
2021-01-13 17:13:32,B616-1024,1463.1,2333.9
2021-01-13 17:13:32,B616-1039,655.3,1151.2
2021-01-13 17:13:32,B616-1041,1875.9,892.2
2021-01-13 17:13:32,B616-1045,2068.9,1646.3
2021-01-13 17:13:32,BD00-02AC,28.0,8.8
2021-01-13 17:13:32,BD00-01F2,1438.2,2180.9
2021-01-13 17:13:32,B616-101E,1272.2,1044.4
2021-01-13 17:13:33,BD00-02AA,24.6,6553.5
2021-01-13 17:13:33,B616-1040,45.4,28.5
2021-01-13 17:13:33,BD00-02B0,27.7,6553.5
2021-01-13 17:13:33,B616-1025,1031.7,1220.0
2021-01-13 17:13:33,F000-F40A,286.3,26.6
2021-01-13 17:13:33,B616-1055,1112.2,1209.6
2021-01-13 17:13:33,BD00-02AD,21.9,314.4
2021-01-13 17:13:33,F000-F308,961.4,6553.5
2021-01-13 17:13:33,B616-1020,11.0,2005.6
2021-01-13 17:13:33,C216-100C,949.2,1227.2
2021-01-13 17:13:33,BD00-02B6,20.5,6553.5
2021-01-13 17:13:33,B616-102B,1600.4,1631.6
2021-01-13 17:13:33,BD00-02BA,23.7,422.0
2021-01-13 17:13:33,BD00-02F9,6553.5,6553.5
2021-01-13 17:13:33,B616-1010,2129.7,1897.1
2021-01-13 17:13:33,B616-1022,1889.9,1163.4
2021-01-13 17:13:33,BD00-02B5,21.1,6553.5
2021-01-13 17:13:33,B616-106B,879.4,1304.9
2021-01-13 17:13:33,B616-1012,1267.2,1529.4
2021-01-13 17:13:33,B616-104F,973.9,1034.4
2021-01-13 17:13:33,BD00-02A5,6553.5,6553.5
2021-01-13 17:13:33,C216-1006,1674.2,1033.7
2021-01-13 17:13:33,B616-101F,2038.9,2344.3
2021-01-13 17:13:33,B616-104A,1361.8,8.1
2021-01-13 17:13:33,B616-1014,1904.2,1842.7
2021-01-13 17:13:33,B616-1048,1726.7,1403.5
2021-01-13 17:13:33,BD00-02A2,15.1,8.9
2021-01-13 17:13:33,BD00-02A7,22.9,6553.5
2021-01-13 17:13:33,C216-0015,107.0,6553.5
2021-01-13 17:13:33,B616-1054,6.1,1130.5
2021-01-13 17:13:33,B616-1042,1733.2,1825.6
2021-01-13 17:13:33,B616-1043,712.4,1050.7
2021-01-13 17:13:33,BD00-02A6,18.9,6553.5
2021-01-13 17:13:33,B616-1036,2024.1,2262.8
2021-01-13 17:13:33,F000-F173,1.6,6553.5
2021-01-13 17:13:34,BD00-02A1,540.3,6553.5
2021-01-13 17:13:34,B616-1035,1404.6,1852.6
2021-01-13 17:13:34,B616-106C,835.3,912.9
2021-01-13 17:13:34,BD00-0162,6553.5,6553.5
2021-01-13 17:13:34,BD00-02B4,21.4,6553.5
2021-01-13 17:13:34,C216-1002,1081.2,1116.9
2021-01-13 17:13:34,F000-F406,1242.2,1346.9
2021-01-13 17:13:34,F000-F367,1170.3,11.0
2021-01-13 17:13:34,B616-106F,319.8,644.3
2021-01-13 17:13:34,BD00-02B2,22.4,6553.5
2021-01-13 17:13:34,B616-1029,2257.2,1845.5
2021-01-13 17:13:34,B616-1015,1674.3,1260.1
2021-01-13 17:13:34,BD00-02B1,21.1,6553.5
2021-01-13 17:13:34,B616-106D,1050.9,1028.9
2021-01-13 17:13:34,BD00-02A8,18.5,8.6
2021-01-13 17:13:34,BD00-02B3,255.5,8.2
2021-01-13 17:13:34,B616-1051,1250.1,1886.1
2021-01-13 17:13:34,BD00-02AF,22.1,6553.5
2021-01-13 17:13:34,C216-1005,1303.7,1259.5
2021-01-13 17:13:34,B616-1030,6553.5,6553.5
2021-01-13 17:13:34,B616-1031,987.8,1065.1
2021-01-13 17:13:35,B616-1028,2240.6,8.1
2021-01-13 17:13:35,B616-103C,1612.7,436.3
2021-01-13 17:13:35,B616-102D,1683.2,1544.7
2021-01-13 17:13:35,B616-101C,1912.2,1827.8
2021-01-13 17:13:35,C216-100A,782.1,758.1
2021-01-13 17:13:35,B616-104C,1649.0,1782.5
2021-01-13 17:13:35,C216-1009,1079.7,888.8
2021-01-13 17:13:35,B616-103F,1526.5,1629.3
2021-01-13 17:13:35,B616-1034,2131.7,1983.5
2021-01-13 17:13:35,BD00-02B7,22.0,6553.5
2021-01-13 17:13:35,B616-102A,1570.7,1221.6
2021-01-13 17:13:35,BD00-02AB,24.0,8.5
2021-01-13 17:13:35,F000-F405,1473.0,1387.2
2021-01-13 17:13:35,B616-102E,970.8,1175.0
2021-01-13 17:13:35,BD00-02A9,26.0,6553.5
2021-01-13 17:13:35,B616-1024,1459.7,2328.9
2021-01-13 17:13:35,BD00-02B8,27.5,6553.5
2021-01-13 17:13:35,B616-1039,653.6,1147.6
2021-01-13 17:13:35,B616-1045,2070.3,1645.9
2021-01-13 17:13:35,C216-1001,1565.4,1332.3
2021-01-13 17:13:35,BD00-02AC,27.9,8.9
2021-01-13 17:13:35,BD00-02AA,25.2,6553.5
2021-01-13 17:13:35,BD00-01F2,1432.1,2173.3
2021-01-13 17:13:35,F000-F40A,289.0,26.7
2021-01-13 17:13:35,B616-101E,1337.4,1101.7
2021-01-13 17:13:35,F000-F308,961.2,6553.5
2021-01-13 17:13:36,B616-1025,1022.4,1209.5
2021-01-13 17:13:36,BD00-02B0,27.9,6553.5
2021-01-13 17:13:36,B616-1055,1109.4,1206.4
2021-01-13 17:13:36,B616-1020,11.0,1908.6
2021-01-13 17:13:36,BD00-02A5,6553.5,6553.5
2021-01-13 17:13:36,B616-1040,45.8,28.6
2021-01-13 17:13:36,B616-1010,2114.0,1884.0
2021-01-13 17:13:36,B616-1022,1892.0,1165.1
2021-01-13 17:13:36,B616-106B,883.6,1309.8
2021-01-13 17:13:36,B616-1012,1265.6,1528.5
2021-01-13 17:13:36,BD00-02F9,6553.5,6553.5
2021-01-13 17:13:36,F000-F173,1.6,6553.5
2021-01-13 17:13:36,B616-1014,1895.0,1833.6
2021-01-13 17:13:36,BD00-02A2,15.0,8.5
2021-01-13 17:13:36,B616-101F,2038.5,2344.3
2021-01-13 17:13:36,B616-104A,1365.5,8.1
2021-01-13 17:13:36,BD00-02A6,19.2,6553.5
2021-01-13 17:13:36,BD00-02A7,23.1,6553.5
2021-01-13 17:13:36,B616-1054,11.0,1133.3
2021-01-13 17:13:36,B616-1048,1726.5,1402.9
2021-01-13 17:13:36,B616-1042,1723.7,1820.3
2021-01-13 17:13:36,B616-1043,710.2,1048.2
2021-01-13 17:13:36,B616-1036,2027.4,2266.8
2021-01-13 17:13:37,BD00-02A1,515.7,6553.5
2021-01-13 17:13:37,BD00-02B5,21.5,6553.5
2021-01-13 17:13:37,BD00-02B7,21.9,6553.5
2021-01-13 17:13:37,B616-1035,1414.1,1871.9
2021-01-13 17:13:37,BD00-0162,6553.5,6553.5
2021-01-13 17:13:37,B616-1030,6553.5,6553.5
2021-01-13 17:13:37,C216-100B,914.0,982.9
2021-01-13 17:13:37,F000-F367,1180.0,11.0
2021-01-13 17:13:37,F000-F406,1254.4,1357.6
2021-01-13 17:13:37,B616-106F,315.3,644.6
2021-01-13 17:13:37,BD00-02B2,23.0,6553.5
2021-01-13 17:13:37,BD00-02B4,21.7,6553.5
2021-01-13 17:13:37,B616-1029,2254.8,1842.5
2021-01-13 17:13:37,BD00-02AF,22.0,6553.5
2021-01-13 17:13:37,BD00-02B8,27.6,6553.5
2021-01-13 17:13:37,B616-106D,1051.6,1026.6
2021-01-13 17:13:37,BD00-02B1,21.8,6553.5
2021-01-13 17:13:37,C216-1003,949.3,988.5
2021-01-13 17:13:37,B616-1015,1674.7,1260.3
2021-01-13 17:13:37,B616-1051,1273.4,1930.3
2021-01-13 17:13:37,BD00-02B3,261.2,8.5
2021-01-13 17:13:37,BD00-02A8,18.3,8.5
2021-01-13 17:13:37,B616-1031,987.0,1065.0
2021-01-13 17:13:38,B616-1028,2256.8,8.1
2021-01-13 17:13:38,B616-103C,1585.3,433.9
2021-01-13 17:13:38,B616-102D,1685.6,1542.3
2021-01-13 17:13:38,B616-104C,1650.5,1785.4
2021-01-13 17:13:38,B616-103F,1535.2,1634.6
2021-01-13 17:13:38,B616-1034,2083.5,1944.6
2021-01-13 17:13:38,BD00-02A3,436.3,6553.5
2021-01-13 17:13:38,B616-101C,1905.1,1815.9
2021-01-13 17:13:38,BD00-02A9,26.6,6553.5
2021-01-13 17:13:38,F000-F405,1502.3,1405.9
2021-01-13 17:13:38,B616-102E,969.4,1170.7
2021-01-13 17:13:38,B616-102A,1580.9,1229.9
2021-01-13 17:13:38,B616-1024,1459.8,2330.7
2021-01-13 17:13:38,B616-1039,652.7,1147.0
2021-01-13 17:13:38,BD00-02BA,23.6,422.0
2021-01-13 17:13:38,B616-1041,1876.2,890.4
2021-01-13 17:13:38,B616-1045,2070.5,1647.2
2021-01-13 17:13:38,BD00-02AC,28.1,9.0
2021-01-13 17:13:38,BD00-01F2,1429.0,2166.8
2021-01-13 17:13:38,B616-101E,1306.6,1075.4
2021-01-13 17:13:38,F000-F40A,290.7,26.8
2021-01-13 17:13:38,BD00-02AA,25.7,6553.5
2021-01-13 17:13:38,F000-F308,961.4,6553.5
2021-01-13 17:13:39,B616-1040,46.0,28.6
2021-01-13 17:13:39,B616-1025,1016.2,1202.4
2021-01-13 17:13:39,B616-1055,1106.6,1204.2
2021-01-13 17:13:39,B616-1020,11.0,1890.0
2021-01-13 17:13:39,C216-100C,949.7,1227.6
2021-01-13 17:13:39,BD00-02B6,22.2,6553.5
2021-01-13 17:13:39,BD00-02B0,28.3,6553.5
2021-01-13 17:13:39,B616-1010,2096.3,1866.6
2021-01-13 17:13:39,B616-102B,1569.9,1609.2
2021-01-13 17:13:39,B616-100E,6553.5,6553.5
2021-01-13 17:13:39,BD00-02F9,6553.5,6553.5
2021-01-13 17:13:39,BD00-02B5,21.5,6553.5
2021-01-13 17:13:39,B616-1022,1894.1,1166.0
2021-01-13 17:13:39,B616-106B,882.8,1307.8
2021-01-13 17:13:39,B616-1012,1263.4,1526.6
2021-01-13 17:13:39,F000-F173,1.6,6553.5
2021-01-13 17:13:39,B616-104A,1370.4,8.1
2021-01-13 17:13:39,BD00-02A2,15.0,8.6
2021-01-13 17:13:39,B616-1048,1733.2,1409.4
2021-01-13 17:13:39,BD00-02A7,23.3,6553.5
2021-01-13 17:13:39,BD00-02AE,41.3,6553.5
2021-01-13 17:13:39,B616-1014,1885.5,1821.7
2021-01-13 17:13:39,F000-F40B,20.3,19.7
2021-01-13 17:13:39,B616-1043,724.5,1068.5
2021-01-13 17:13:39,B616-106C,856.8,928.0
2021-01-13 17:13:39,B616-1036,2029.3,2267.1
2021-01-13 17:13:39,B616-1054,11.0,1131.9
2021-01-13 17:13:40,B616-1042,1698.3,1799.3
2021-01-13 17:13:40,BD00-02AD,22.6,314.4
2021-01-13 17:13:40,BD00-02A1,516.0,6553.5
2021-01-13 17:13:40,BD00-02B7,22.7,6553.5
2021-01-13 17:13:40,BD00-0162,6553.5,6553.5
2021-01-13 17:13:40,BD00-02B4,21.8,6553.5
2021-01-13 17:13:40,C216-1002,1174.9,1200.9
2021-01-13 17:13:40,F000-F406,1264.6,1364.9
2021-01-13 17:13:40,BD00-02A6,19.3,6553.5
2021-01-13 17:13:40,F000-F367,1193.9,11.0
2021-01-13 17:13:40,B616-106F,312.1,642.7
2021-01-13 17:13:40,B616-1035,1449.9,1952.9
2021-01-13 17:13:40,BD00-02B2,23.8,6553.5
2021-01-13 17:13:40,B616-1029,2255.0,1842.2
2021-01-13 17:13:40,B616-100E,6553.5,6553.5
2021-01-13 17:13:40,BD00-02B8,27.4,6553.5
2021-01-13 17:13:40,BD00-02B1,22.5,6553.5
2021-01-13 17:13:40,B616-106D,1054.5,1030.2
2021-01-13 17:13:40,BD00-02A8,18.4,8.7
2021-01-13 17:13:40,B616-1051,1269.6,1937.3
2021-01-13 17:13:40,BD00-02AE,41.8,6553.5
2021-01-13 17:13:40,C216-1005,1309.2,1265.2
2021-01-13 17:13:40,BD00-02AF,22.1,6553.5
2021-01-13 17:13:40,BD00-02B3,262.5,8.3
2021-01-13 17:13:41,B616-1031,986.9,1065.7
2021-01-13 17:13:41,B616-1015,1676.1,1263.5
2021-01-13 17:13:41,B616-103C,1602.8,435.8
2021-01-13 17:13:41,B616-1028,2263.1,8.1
2021-01-13 17:13:41,B616-102D,1674.9,1533.7
2021-01-13 17:13:41,B616-103F,1527.8,1630.3
2021-01-13 17:13:41,F000-F40B,20.3,19.7
