time,sn,VOCs_1,VOCs_2
2021-01-13 18:43:21,F000-F173,1.6,6553.5
2021-01-13 18:43:21,BD00-02A6,18.6,6553.5
2021-01-13 18:43:21,F000-F308,830.1,6553.5
2021-01-13 18:43:21,B616-1025,1012.5,1221.0
2021-01-13 18:43:21,B616-1017,323.8,8.1
2021-01-13 18:43:21,B616-1027,1219.3,1231.6
2021-01-13 18:43:22,BD00-02A1,429.9,6553.5
2021-01-13 18:43:22,C216-0015,112.6,6553.5
2021-01-13 18:43:22,BD00-02B0,15.9,6553.5
2021-01-13 18:43:22,B616-101F,2037.2,2199.0
2021-01-13 18:43:22,C216-100C,918.8,1288.9
2021-01-13 18:43:22,BD00-0162,6553.5,6553.5
2021-01-13 18:43:22,BD00-02B6,2.1,6553.5
2021-01-13 18:43:22,F000-F367,1593.6,11.0
2021-01-13 18:43:22,BD00-02A3,450.8,6553.5
2021-01-13 18:43:22,B616-1030,6553.5,6553.5
2021-01-13 18:43:22,B616-1024,1470.2,2348.5
2021-01-13 18:43:22,B616-106B,1033.8,1558.1
2021-01-13 18:43:22,BD00-02B9,6553.5,6553.5
2021-01-13 18:43:22,B616-103C,1386.5,416.3
2021-01-13 18:43:22,C216-1001,1777.6,1321.3
2021-01-13 18:43:22,B616-1047,1488.7,1307.8
2021-01-13 18:43:22,B616-102A,1527.7,1226.4
2021-01-13 18:43:22,BD00-02A2,14.8,8.7
2021-01-13 18:43:22,BD00-02A9,26.9,6553.5
2021-01-13 18:43:22,B616-1039,823.7,1442.9
2021-01-13 18:43:22,BD00-02B8,21.0,6553.5
2021-01-13 18:43:22,BD00-01F2,1499.4,2146.3
2021-01-13 18:43:22,BD00-02B3,257.1,8.2
2021-01-13 18:43:22,BD00-02AC,25.1,8.9
2021-01-13 18:43:22,F000-F40A,390.8,34.3
2021-01-13 18:43:22,B61A-10E7,2066.6,6553.5
2021-01-13 18:43:22,C216-1009,1285.1,1115.9
2021-01-13 18:43:22,B616-101E,1057.2,868.2
2021-01-13 18:43:23,F000-F40B,26.4,24.8
2021-01-13 18:43:23,B616-1029,2247.9,1886.2
2021-01-13 18:43:23,BD00-02AF,16.9,6553.5
2021-01-13 18:43:23,BD00-02AD,20.0,314.4
2021-01-13 18:43:23,B616-1040,35.5,21.6
2021-01-13 18:43:23,B616-1035,1314.7,1858.2
2021-01-13 18:43:23,B616-1021,348.5,1072.1
2021-01-13 18:43:23,BD00-02A5,6553.5,6553.5
2021-01-13 18:43:23,BD00-02F9,6553.5,6553.5
2021-01-13 18:43:23,B616-101D,876.8,928.8
2021-01-13 18:43:23,C216-1002,1008.2,1158.4
2021-01-13 18:43:23,BD00-02B2,20.8,6553.5
2021-01-13 18:43:23,F000-F405,1746.5,1604.6
2021-01-13 18:43:23,BD00-02B5,19.9,6553.5
2021-01-13 18:43:23,C216-100A,829.6,769.8
2021-01-13 18:43:23,BD00-02BA,19.1,422.0
2021-01-13 18:43:23,B616-1048,1720.9,1359.5
2021-01-13 18:43:23,B616-102C,1468.5,1425.4
2021-01-13 18:43:23,BD00-02A7,24.0,6553.5
2021-01-13 18:43:23,BD00-02A8,19.1,8.9
2021-01-13 18:43:23,BD00-02AB,21.9,8.6
2021-01-13 18:43:23,B616-1043,758.2,1041.8
2021-01-13 18:43:23,B616-106D,1060.8,1041.9
2021-01-13 18:43:23,C216-1003,999.7,1138.8
2021-01-13 18:43:23,B616-1028,2273.8,8.1
2021-01-13 18:43:23,B616-1044,852.8,894.0
2021-01-13 18:43:23,BD00-02AE,42.6,6553.5
2021-01-13 18:43:23,F000-F308,830.3,6553.5
2021-01-13 18:43:24,BD00-02AA,24.9,6553.5
2021-01-13 18:43:24,B616-1012,1368.0,1503.2
2021-01-13 18:43:24,B616-1020,11.0,1857.5
2021-01-13 18:43:24,B616-1059,1312.1,1743.9
2021-01-13 18:43:24,BD00-02B7,17.2,6553.5
2021-01-13 18:43:24,BD00-02B4,20.7,6553.5
2021-01-13 18:43:24,C216-1005,1264.4,1131.5
2021-01-13 18:43:24,B616-104C,1647.9,1784.9
2021-01-13 18:43:24,B616-1053,1443.5,1287.7
2021-01-13 18:43:24,F000-F406,1771.7,1660.8
2021-01-13 18:43:24,B616-1042,2183.6,2282.1
2021-01-13 18:43:24,B616-1022,1875.0,1136.9
2021-01-13 18:43:24,C216-100B,989.1,1048.7
2021-01-13 18:43:24,B616-1054,6.1,1128.6
2021-01-13 18:43:24,F000-F173,1.6,6553.5
2021-01-13 18:43:24,B616-100E,6553.5,6553.5
2021-01-13 18:43:24,C216-1006,1683.6,1249.2
2021-01-13 18:43:24,BD00-02B1,17.3,6553.5
2021-01-13 18:43:24,BD00-02A6,18.8,6553.5
2021-01-13 18:43:24,B616-1025,1011.4,1222.0
2021-01-13 18:43:24,B616-1017,325.3,8.1
2021-01-13 18:43:25,BD00-02A1,443.1,6553.5
2021-01-13 18:43:25,BD00-02B3,249.7,8.3
2021-01-13 18:43:25,B616-101F,2020.9,2187.7
2021-01-13 18:43:25,BD00-02B0,16.2,6553.5
2021-01-13 18:43:25,B616-1024,1473.7,2352.8
2021-01-13 18:43:25,BD00-0162,6553.5,6553.5
2021-01-13 18:43:25,F000-F367,1617.8,11.0
2021-01-13 18:43:25,BD00-02B6,2.0,6553.5
2021-01-13 18:43:25,B616-1030,6553.5,6553.5
2021-01-13 18:43:25,B616-103C,1389.1,414.9
2021-01-13 18:43:25,BD00-02B9,6553.5,6553.5
2021-01-13 18:43:25,BD00-02A9,26.1,6553.5
2021-01-13 18:43:25,BD00-02A2,14.9,8.7
2021-01-13 18:43:25,BD00-02B8,20.6,6553.5
2021-01-13 18:43:25,B616-1039,846.1,1483.1
2021-01-13 18:43:25,B616-102A,1518.9,1222.1
2021-01-13 18:43:25,BD00-01F2,1493.5,2140.2
2021-01-13 18:43:25,BD00-02AC,25.1,8.9
2021-01-13 18:43:25,F000-F40A,396.0,34.9
2021-01-13 18:43:25,B616-101E,1057.9,868.0
2021-01-13 18:43:26,B61A-10E7,2073.4,6553.5
2021-01-13 18:43:26,B616-1029,2248.3,1887.3
2021-01-13 18:43:26,F000-F40B,26.5,24.9
2021-01-13 18:43:26,BD00-02AF,17.0,6553.5
2021-01-13 18:43:26,BD00-02A5,6553.5,6553.5
2021-01-13 18:43:26,B616-1021,348.2,1070.7
2021-01-13 18:43:26,BD00-02F9,6553.5,6553.5
2021-01-13 18:43:26,BD00-02B2,20.3,6553.5
2021-01-13 18:43:26,B616-101D,874.6,926.8
2021-01-13 18:43:26,F000-F405,1724.6,1586.6
2021-01-13 18:43:26,BD00-02AB,21.7,8.5
2021-01-13 18:43:26,B616-102C,1458.1,1416.2
2021-01-13 18:43:26,BD00-02B5,20.0,6553.5
2021-01-13 18:43:26,B616-1048,1728.9,1365.9
2021-01-13 18:43:26,BD00-02A7,24.1,6553.5
2021-01-13 18:43:26,BD00-02A8,19.0,8.7
2021-01-13 18:43:26,B616-1043,770.7,1053.2
2021-01-13 18:43:26,BD00-02BA,18.8,422.0
2021-01-13 18:43:26,B616-1028,2274.0,8.1
2021-01-13 18:43:26,B616-1044,849.1,889.7
2021-01-13 18:43:26,B616-1020,11.0,1863.9
2021-01-13 18:43:26,B616-1012,1375.5,1510.5
2021-01-13 18:43:26,BD00-02AE,42.3,6553.5
2021-01-13 18:43:26,F000-F308,831.0,6553.5
2021-01-13 18:43:26,BD00-02AA,24.0,6553.5
2021-01-13 18:43:27,BD00-02B4,20.7,6553.5
2021-01-13 18:43:27,BD00-02B7,17.2,6553.5
2021-01-13 18:43:27,B616-1040,35.7,21.8
2021-01-13 18:43:27,B616-1059,1306.9,1740.3
2021-01-13 18:43:27,B616-104C,1648.9,1785.1
2021-01-13 18:43:27,B616-1053,1439.3,1281.3
2021-01-13 18:43:27,B616-1042,2140.8,2249.3
2021-01-13 18:43:27,F000-F173,1.6,6553.5
2021-01-13 18:43:27,B616-1022,1873.9,1136.4
2021-01-13 18:43:27,B616-1054,6.1,1132.6
2021-01-13 18:43:27,F000-F406,1804.7,1682.8
2021-01-13 18:43:27,BD00-02A6,18.4,6553.5
2021-01-13 18:43:27,B616-100E,6553.5,6553.5
2021-01-13 18:43:27,BD00-02B1,17.1,6553.5
2021-01-13 18:43:27,B616-1017,325.3,8.1
2021-01-13 18:43:27,B616-1025,1010.2,1220.8
2021-01-13 18:43:27,B616-1027,1222.1,1235.6
2021-01-13 18:43:28,BD00-02A1,452.9,6553.5
2021-01-13 18:43:28,B616-101F,2013.1,2183.9
2021-01-13 18:43:28,C216-100C,921.0,1290.9
2021-01-13 18:43:28,BD00-02B0,16.3,6553.5
2021-01-13 18:43:28,BD00-0162,6553.5,6553.5
2021-01-13 18:43:28,BD00-02B6,2.0,6553.5
2021-01-13 18:43:28,F000-F367,1648.5,11.0
2021-01-13 18:43:28,B616-1030,6553.5,6553.5
2021-01-13 18:43:28,B616-103C,1391.3,414.5
2021-01-13 18:43:28,B616-106B,1054.5,1581.1
2021-01-13 18:43:28,BD00-02B9,6553.5,6553.5
2021-01-13 18:43:28,C216-1001,1772.0,1320.8
2021-01-13 18:43:28,B616-1047,1495.0,1315.4
2021-01-13 18:43:28,B616-102A,1516.7,1219.7
2021-01-13 18:43:28,BD00-02A9,25.3,6553.5
2021-01-13 18:43:28,BD00-02A2,14.9,8.6
2021-01-13 18:43:28,B616-1039,832.3,1444.6
2021-01-13 18:43:28,BD00-02B8,20.5,6553.5
2021-01-13 18:43:28,BD00-01F2,1491.1,2138.7
2021-01-13 18:43:28,B61A-10E7,2127.6,6553.5
2021-01-13 18:43:28,BD00-02B3,247.8,8.0
2021-01-13 18:43:28,B616-1029,2245.7,1884.9
2021-01-13 18:43:28,BD00-02AC,24.8,9.0
2021-01-13 18:43:28,C216-1009,1287.6,1118.8
2021-01-13 18:43:28,F000-F40A,397.6,34.9
2021-01-13 18:43:28,B616-101E,1056.0,867.0
2021-01-13 18:43:29,F000-F40B,26.7,25.1
2021-01-13 18:43:29,B616-1057,2096.1,1791.4
2021-01-13 18:43:29,BD00-02AD,19.4,314.4
2021-01-13 18:43:29,B616-1040,35.9,21.9
2021-01-13 18:43:29,BD00-02AF,17.1,6553.5
2021-01-13 18:43:29,BD00-02A5,6553.5,6553.5
2021-01-13 18:43:29,B616-1021,347.8,1069.5
2021-01-13 18:43:29,C216-1002,1006.8,1156.3
2021-01-13 18:43:29,BD00-02A3,451.0,6553.5
2021-01-13 18:43:29,BD00-02B2,19.9,6553.5
2021-01-13 18:43:29,B616-101D,875.0,927.3
2021-01-13 18:43:29,BD00-02F9,6553.5,6553.5
2021-01-13 18:43:29,F000-F405,1687.3,1556.8
2021-01-13 18:43:29,BD00-02B5,19.8,6553.5
2021-01-13 18:43:29,BD00-02AB,20.8,8.7
2021-01-13 18:43:29,B616-102C,1461.1,1417.7
2021-01-13 18:43:29,C216-100A,828.6,771.5
2021-01-13 18:43:29,B616-1048,1727.8,1366.0
2021-01-13 18:43:29,BD00-02A7,23.4,6553.5
2021-01-13 18:43:29,BD00-02A8,18.8,8.8
2021-01-13 18:43:29,C216-1003,1001.2,1142.2
2021-01-13 18:43:29,B616-1043,772.3,1054.5
2021-01-13 18:43:29,B616-106D,1081.2,1066.0
2021-01-13 18:43:29,B616-1028,2271.5,8.1
2021-01-13 18:43:29,BD00-02BA,18.7,422.0
2021-01-13 18:43:29,B616-1012,1386.2,1521.5
2021-01-13 18:43:29,B616-1044,845.3,887.5
2021-01-13 18:43:29,BD00-02AE,41.9,6553.5
2021-01-13 18:43:29,B616-1020,11.0,1867.2
2021-01-13 18:43:29,F000-F308,831.6,6553.5
2021-01-13 18:43:30,BD00-02AA,23.4,6553.5
2021-01-13 18:43:30,B616-1035,1313.7,1859.7
2021-01-13 18:43:30,BD00-02B4,20.5,6553.5
2021-01-13 18:43:30,BD00-02B7,16.8,6553.5
2021-01-13 18:43:30,C216-1005,1278.3,1141.1
2021-01-13 18:43:30,B616-1059,1305.9,1737.4
2021-01-13 18:43:30,B616-1057,2087.9,1782.5
2021-01-13 18:43:30,B616-104C,1647.9,1783.3
2021-01-13 18:43:30,B616-1053,1428.6,1271.4
2021-01-13 18:43:30,F000-F406,1826.7,1699.1
2021-01-13 18:43:30,C216-100B,988.0,1048.7
2021-01-13 18:43:30,B616-1055,1067.6,1151.1
2021-01-13 18:43:30,B616-1022,1873.1,1135.9
2021-01-13 18:43:30,B616-1054,6.1,1138.8
2021-01-13 18:43:30,BD00-02A6,17.8,6553.5
2021-01-13 18:43:30,F000-F173,1.6,6553.5
2021-01-13 18:43:30,B616-100E,6553.5,6553.5
2021-01-13 18:43:30,BD00-02B1,16.8,6553.5
2021-01-13 18:43:30,C216-1006,1679.0,1247.8
2021-01-13 18:43:30,B616-1042,2123.5,2233.9
2021-01-13 18:43:30,B616-1017,325.3,8.1
2021-01-13 18:43:30,B616-1025,1010.2,1221.1
2021-01-13 18:43:30,B616-1027,1219.2,1231.8
2021-01-13 18:43:31,BD00-02A1,455.2,6553.5
2021-01-13 18:43:31,B616-101F,2008.5,2181.2
2021-01-13 18:43:31,BD00-02B0,16.3,6553.5
2021-01-13 18:43:31,BD00-0162,6553.5,6553.5
2021-01-13 18:43:31,BD00-02B6,2.0,6553.5
2021-01-13 18:43:31,B616-1030,6553.5,6553.5
2021-01-13 18:43:31,B616-106B,1043.0,1580.1
2021-01-13 18:43:31,F000-F367,1678.0,11.0
2021-01-13 18:43:31,B616-103C,1390.5,413.7
2021-01-13 18:43:31,B616-1047,1507.3,1328.5
2021-01-13 18:43:31,BD00-02B9,6553.5,6553.5
2021-01-13 18:43:31,B616-102A,1516.4,1220.5
2021-01-13 18:43:31,BD00-02A2,14.9,8.6
2021-01-13 18:43:31,BD00-02B8,20.4,6553.5
2021-01-13 18:43:31,BD00-02A9,25.0,6553.5
2021-01-13 18:43:31,BD00-01F2,1531.3,2179.0
2021-01-13 18:43:31,B616-1039,786.0,1357.4
2021-01-13 18:43:31,BD00-02B3,252.6,8.3
2021-01-13 18:43:31,B616-1029,2245.1,1884.5
2021-01-13 18:43:31,F000-F40A,406.8,35.8
2021-01-13 18:43:32,F000-F40B,26.9,25.2
2021-01-13 18:43:32,B61A-10E7,2158.8,6553.5
2021-01-13 18:43:32,BD00-02AC,24.1,9.0
2021-01-13 18:43:32,B616-1024,1467.7,2344.7
2021-01-13 18:43:32,B616-1040,35.8,21.8
2021-01-13 18:43:32,B616-1035,1313.9,1859.7
2021-01-13 18:43:32,BD00-02AD,19.2,314.4
2021-01-13 18:43:32,BD00-02AF,17.1,6553.5
2021-01-13 18:43:32,B616-1021,347.5,1068.7
2021-01-13 18:43:32,BD00-02A5,6553.5,6553.5
2021-01-13 18:43:32,BD00-02B2,19.8,6553.5
2021-01-13 18:43:32,B616-101D,880.2,934.0
2021-01-13 18:43:32,F000-F405,1716.5,1576.2
2021-01-13 18:43:32,BD00-02AB,20.3,8.9
2021-01-13 18:43:32,BD00-02F9,6553.5,6553.5
2021-01-13 18:43:32,BD00-02B5,19.5,6553.5
2021-01-13 18:43:32,B616-1048,1721.7,1361.1
2021-01-13 18:43:32,BD00-02A7,22.8,6553.5
2021-01-13 18:43:32,B616-106D,1090.2,1075.6
2021-01-13 18:43:32,BD00-02A8,18.6,8.9
2021-01-13 18:43:32,B616-1043,768.9,1051.7
2021-01-13 18:43:32,BD00-02BA,18.7,422.0
2021-01-13 18:43:32,B616-102C,1464.4,1420.2
2021-01-13 18:43:32,B616-1044,848.6,891.0
2021-01-13 18:43:32,B616-1020,11.0,1869.2
2021-01-13 18:43:32,BD00-02AE,41.7,6553.5
2021-01-13 18:43:32,B616-1012,1382.5,1521.2
2021-01-13 18:43:32,B616-1028,2262.6,8.1
2021-01-13 18:43:32,F000-F308,833.1,6553.5
2021-01-13 18:43:32,BD00-02AA,23.3,6553.5
2021-01-13 18:43:33,BD00-02B4,20.2,6553.5
2021-01-13 18:43:33,B616-1059,1299.7,1733.7
2021-01-13 18:43:33,F000-F406,1885.0,1740.2
2021-01-13 18:43:33,B616-104C,1647.5,1784.2
2021-01-13 18:43:33,B616-1053,1422.8,1266.1
2021-01-13 18:43:33,B616-1057,2087.6,1784.5
2021-01-13 18:43:33,BD00-01F2,1592.6,2243.5
2021-01-13 18:43:33,B616-1042,2094.4,2207.0
2021-01-13 18:43:33,B616-1022,1873.5,1135.3
2021-01-13 18:43:33,BD00-02A6,17.3,6553.5
2021-01-13 18:43:33,B616-100E,6553.5,6553.5
2021-01-13 18:43:33,F000-F173,1.6,6553.5
2021-01-13 18:43:33,BD00-02B1,16.8,6553.5
2021-01-13 18:43:33,B616-1025,1011.8,1222.1
2021-01-13 18:43:33,B616-1017,325.8,8.1
2021-01-13 18:43:33,B616-1027,1216.4,1228.2
2021-01-13 18:43:33,BD00-02B7,16.7,6553.5
2021-01-13 18:43:34,BD00-02A1,448.4,6553.5
2021-01-13 18:43:34,B616-101F,2002.8,2177.2
2021-01-13 18:43:34,C216-100C,918.1,1287.1
2021-01-13 18:43:34,BD00-0162,6553.5,6553.5
2021-01-13 18:43:34,B616-1024,1463.4,2339.2
2021-01-13 18:43:34,BD00-02B0,16.0,6553.5
2021-01-13 18:43:34,F000-F367,1696.2,11.0
2021-01-13 18:43:34,BD00-02A3,441.2,6553.5
2021-01-13 18:43:34,B616-1030,6553.5,6553.5
2021-01-13 18:43:34,B616-106B,1034.4,1572.2
2021-01-13 18:43:34,BD00-02B6,2.0,6553.5
2021-01-13 18:43:34,C216-1001,1768.8,1322.4
2021-01-13 18:43:34,BD00-02B9,6553.5,6553.5
2021-01-13 18:43:34,B616-1047,1506.3,1330.0
2021-01-13 18:43:34,B616-103C,1386.7,413.1
2021-01-13 18:43:34,B616-102A,1515.6,1219.9
2021-01-13 18:43:34,B616-1039,759.2,1307.7
2021-01-13 18:43:34,BD00-02B8,20.3,6553.5
2021-01-13 18:43:34,BD00-02A9,25.0,6553.5
2021-01-13 18:43:34,BD00-02B3,251.6,8.4
2021-01-13 18:43:34,BD00-02AC,23.8,9.0
2021-01-13 18:43:34,B616-1029,2243.7,1883.8
2021-01-13 18:43:34,C216-1009,1286.5,1118.4
2021-01-13 18:43:34,B61A-10E7,2215.4,6553.5
2021-01-13 18:43:35,F000-F40B,27.1,25.4
2021-01-13 18:43:35,B616-1040,35.7,21.7
2021-01-13 18:43:35,F000-F40A,416.3,36.8
2021-01-13 18:43:35,BD00-02AD,19.0,314.4
2021-01-13 18:43:35,B616-1035,1313.7,1859.6
2021-01-13 18:43:35,BD00-02AF,17.0,6553.5
2021-01-13 18:43:35,C216-1002,1009.4,1158.8
2021-01-13 18:43:35,B616-1021,347.4,1069.4
2021-01-13 18:43:35,BD00-02F9,6553.5,6553.5
2021-01-13 18:43:35,B616-101D,879.8,934.2
2021-01-13 18:43:35,BD00-02B2,20.0,6553.5
2021-01-13 18:43:35,C216-100A,831.0,768.9
2021-01-13 18:43:35,BD00-02B5,19.3,6553.5
2021-01-13 18:43:35,B616-1048,1723.2,1361.6
2021-01-13 18:43:35,B616-1028,2254.1,8.1
2021-01-13 18:43:35,BD00-02A7,22.7,6553.5
2021-01-13 18:43:35,BD00-02A8,18.3,8.6
2021-01-13 18:43:35,C216-1003,1001.2,1144.6
2021-01-13 18:43:35,B616-1043,765.5,1048.8
2021-01-13 18:43:35,B616-106D,1095.4,1081.2
2021-01-13 18:43:35,BD00-02AE,41.6,6553.5
2021-01-13 18:43:35,F000-F308,834.1,6553.5
2021-01-13 18:43:36,BD00-02AA,23.4,6553.5
2021-01-13 18:43:36,B616-101E,1056.3,867.0
2021-01-13 18:43:36,BD00-02B4,20.0,6553.5
2021-01-13 18:43:36,C216-1005,1281.5,1145.6
2021-01-13 18:43:36,B616-1059,1292.5,1729.5
2021-01-13 18:43:36,B616-1057,2090.3,1785.5
2021-01-13 18:43:36,B616-1053,1423.0,1266.8
2021-01-13 18:43:36,F000-F406,1907.7,1751.4
2021-01-13 18:43:36,C216-100B,987.3,1048.6
2021-01-13 18:43:36,B616-104C,1648.4,1785.1
2021-01-13 18:43:36,B616-1055,1067.5,1152.0
2021-01-13 18:43:36,B616-1042,2086.3,2201.6
2021-01-13 18:43:36,B616-1054,6.1,1138.3
2021-01-13 18:43:36,BD00-02AB,20.1,8.4
2021-01-13 18:43:36,F000-F173,1.6,6553.5
2021-01-13 18:43:36,B616-100E,6553.5,6553.5
2021-01-13 18:43:36,BD00-02A6,17.2,6553.5
2021-01-13 18:43:36,C216-1006,1679.8,1248.7
2021-01-13 18:43:36,BD00-02B1,16.9,6553.5
2021-01-13 18:43:36,B616-1022,1875.9,1138.2
2021-01-13 18:43:36,B616-1025,1013.6,1223.1
2021-01-13 18:43:36,B616-1017,325.6,8.1
2021-01-13 18:43:36,B616-1027,1219.1,1232.2
2021-01-13 18:43:37,BD00-02A1,437.4,6553.5
2021-01-13 18:43:37,B616-101F,2003.5,2178.1
2021-01-13 18:43:37,BD00-0162,6553.5,6553.5
2021-01-13 18:43:37,B616-1024,1459.1,2334.3
2021-01-13 18:43:37,BD00-02B0,15.8,6553.5
2021-01-13 18:43:37,BD00-02B6,2.0,6553.5
2021-01-13 18:43:37,B616-1030,6553.5,6553.5
2021-01-13 18:43:37,F000-F367,1706.5,11.0
2021-01-13 18:43:37,BD00-02A3,437.0,6553.5
2021-01-13 18:43:37,B616-106B,1019.9,1559.8
2021-01-13 18:43:37,B616-1047,1507.0,1331.9
2021-01-13 18:43:37,B616-103C,1381.1,412.1
2021-01-13 18:43:37,BD00-02B9,6553.5,6553.5
2021-01-13 18:43:37,BD00-02A9,25.0,6553.5
2021-01-13 18:43:37,B616-102A,1514.1,1219.0
2021-01-13 18:43:37,BD00-02B8,20.3,6553.5
2021-01-13 18:43:37,B616-1039,757.0,1313.0
2021-01-13 18:43:37,BD00-01F2,1564.2,2220.6
2021-01-13 18:43:37,B616-1029,2243.2,1883.3
2021-01-13 18:43:37,BD00-02B3,251.6,8.4
2021-01-13 18:43:37,BD00-02AC,23.6,8.9
2021-01-13 18:43:37,F000-F40A,416.8,36.9
2021-01-13 18:43:37,B61A-10E7,2204.8,6553.5
2021-01-13 18:43:38,B616-101E,1058.5,868.6
2021-01-13 18:43:38,F000-F40B,27.3,25.6
2021-01-13 18:43:38,BD00-02AF,17.0,6553.5
2021-01-13 18:43:38,B616-1040,35.5,21.6
2021-01-13 18:43:38,B616-1035,1313.5,1859.3
2021-01-13 18:43:38,BD00-02AD,19.0,314.4
2021-01-13 18:43:38,BD00-02F9,6553.5,6553.5
2021-01-13 18:43:38,B616-1021,347.7,1071.6
2021-01-13 18:43:38,BD00-02B2,19.9,6553.5
2021-01-13 18:43:38,BD00-02B5,19.2,6553.5
2021-01-13 18:43:38,BD00-02A2,14.8,8.8
2021-01-13 18:43:38,B616-101D,878.8,932.7
2021-01-13 18:43:38,B616-1048,1722.5,1361.9
2021-01-13 18:43:38,BD00-02A7,22.8,6553.5
2021-01-13 18:43:38,B616-106D,1102.7,1088.8
2021-01-13 18:43:38,BD00-02A8,18.2,8.6
2021-01-13 18:43:38,B616-1043,765.8,1050.9
2021-01-13 18:43:38,BD00-02AB,20.2,8.5
2021-01-13 18:43:38,BD00-02BA,18.6,422.0
2021-01-13 18:43:38,B616-1028,2250.2,8.1
2021-01-13 18:43:38,B616-1020,11.0,1868.9
2021-01-13 18:43:38,BD00-02AE,41.6,6553.5
2021-01-13 18:43:38,F000-F308,834.3,6553.5
2021-01-13 18:43:38,BD00-02AA,23.3,6553.5
2021-01-13 18:43:39,BD00-02A5,6553.5,6553.5
2021-01-13 18:43:39,BD00-02B7,16.8,6553.5
2021-01-13 18:43:39,BD00-02B4,20.0,6553.5
2021-01-13 18:43:39,B616-1059,1291.5,1728.3
2021-01-13 18:43:39,F000-F406,1898.6,1743.2
2021-01-13 18:43:39,B616-104C,1647.5,1784.9
2021-01-13 18:43:39,B616-1053,1469.6,1309.2
2021-01-13 18:43:39,B616-1057,2105.8,1802.7
2021-01-13 18:43:39,B616-1055,1069.2,1154.5
2021-01-13 18:43:39,B616-102C,1476.4,1427.5
2021-01-13 18:43:39,F000-F173,1.6,6553.5
2021-01-13 18:43:39,BD00-02A6,17.3,6553.5
2021-01-13 18:43:39,B616-1054,6.1,1133.5
2021-01-13 18:43:39,B616-100E,6553.5,6553.5
2021-01-13 18:43:39,B616-1042,2086.0,2197.8
2021-01-13 18:43:39,BD00-02B1,16.9,6553.5
2021-01-13 18:43:39,B616-1012,1354.5,1492.7
2021-01-13 18:43:39,B616-1025,1014.5,1223.2
2021-01-13 18:43:39,B616-1017,326.5,8.1
2021-01-13 18:43:39,B616-1027,1222.9,1238.0
2021-01-13 18:43:40,BD00-02A1,430.3,6553.5
2021-01-13 18:43:40,B616-1022,1878.4,1141.0
2021-01-13 18:43:40,B616-101F,2003.8,2178.8
2021-01-13 18:43:40,C216-100C,918.0,1287.3
2021-01-13 18:43:40,B616-1024,1460.8,2337.7
2021-01-13 18:43:40,BD00-0162,6553.5,6553.5
2021-01-13 18:43:40,BD00-02B6,2.0,6553.5
2021-01-13 18:43:40,BD00-02A3,435.8,6553.5
2021-01-13 18:43:40,F000-F367,1730.9,11.0
2021-01-13 18:43:40,B616-106B,1026.2,1555.9
2021-01-13 18:43:40,C216-1001,1761.3,1315.1
2021-01-13 18:43:40,B616-1030,6553.5,6553.5
2021-01-13 18:43:40,BD00-02B9,6553.5,6553.5
2021-01-13 18:43:40,B616-1047,1520.1,1347.1
2021-01-13 18:43:40,B616-103C,1379.1,411.6
2021-01-13 18:43:40,B616-102A,1516.1,1221.4
2021-01-13 18:43:40,BD00-02A2,14.8,8.7
2021-01-13 18:43:40,B616-1039,806.4,1410.5
2021-01-13 18:43:40,BD00-01F2,1542.1,2200.9
2021-01-13 18:43:40,BD00-02B8,20.5,6553.5
2021-01-13 18:43:40,B616-1029,2242.4,1881.6
2021-01-13 18:43:40,BD00-02B3,251.3,8.6
2021-01-13 18:43:40,C216-1009,1289.1,1121.1
2021-01-13 18:43:40,BD00-02AC,23.6,9.0
2021-01-13 18:43:40,F000-F40A,414.7,36.8
2021-01-13 18:43:40,BD00-02B0,15.5,6553.5
2021-01-13 18:43:40,B61A-10E7,2141.5,6553.5
2021-01-13 18:43:41,F000-F40B,27.5,25.8
2021-01-13 18:43:41,B616-101E,1071.7,881.7
2021-01-13 18:43:41,BD00-02AF,16.9,6553.5
2021-01-13 18:43:41,BD00-02AD,19.0,314.4
2021-01-13 18:43:41,B616-1035,1312.2,1858.6
2021-01-13 18:43:41,BD00-02A5,6553.5,6553.5
2021-01-13 18:43:41,C216-1002,1011.7,1163.1
2021-01-13 18:43:41,B616-1021,349.7,1083.4
2021-01-13 18:43:41,B616-101D,875.5,929.1
2021-01-13 18:43:41,BD00-02B2,19.9,6553.5
2021-01-13 18:43:41,C216-100A,831.0,767.2
2021-01-13 18:43:41,BD00-02B5,19.2,6553.5
2021-01-13 18:43:41,B616-102C,1479.7,1429.5
2021-01-13 18:43:41,BD00-02F9,6553.5,6553.5
2021-01-13 18:43:41,BD00-02AB,20.3,8.6
2021-01-13 18:43:41,C216-1003,1002.7,1146.3
2021-01-13 18:43:41,B616-1028,2243.1,8.1
2021-01-13 18:43:41,B616-1020,11.0,1869.6
2021-01-13 18:43:41,BD00-02A8,18.2,8.9
2021-01-13 18:43:41,B616-1043,767.1,1054.8
2021-01-13 18:43:41,F000-F405,1791.2,1628.8
2021-01-13 18:43:41,F000-F405,1859.3,1682.1
2021-01-13 18:43:41,BD00-02BA,18.9,422.0
2021-01-13 18:43:41,B616-1044,848.1,890.5
2021-01-13 18:43:41,B616-1012,1355.6,1493.9
2021-01-13 18:43:41,BD00-02AE,41.6,6553.5
2021-01-13 18:43:41,BD00-02A7,22.7,6553.5
